Primary Type,Date,Count
DECEPTIVE PRACTICE,2010-01-31 00:00:00,1043
DECEPTIVE PRACTICE,2010-02-28 00:00:00,958
DECEPTIVE PRACTICE,2010-03-31 00:00:00,1079
DECEPTIVE PRACTICE,2010-04-30 00:00:00,1100
DECEPTIVE PRACTICE,2010-05-31 00:00:00,970
DECEPTIVE PRACTICE,2010-06-30 00:00:00,1057
DECEPTIVE PRACTICE,2010-07-31 00:00:00,1130
DECEPTIVE PRACTICE,2010-08-31 00:00:00,1049
DECEPTIVE PRACTICE,2010-09-30 00:00:00,1020
DECEPTIVE PRACTICE,2010-10-31 00:00:00,964
DECEPTIVE PRACTICE,2010-11-30 00:00:00,857
DECEPTIVE PRACTICE,2010-12-31 00:00:00,996
DECEPTIVE PRACTICE,2011-01-31 00:00:00,895
DECEPTIVE PRACTICE,2011-02-28 00:00:00,757
DECEPTIVE PRACTICE,2011-03-31 00:00:00,991
DECEPTIVE PRACTICE,2011-04-30 00:00:00,959
DECEPTIVE PRACTICE,2011-05-31 00:00:00,1077
DECEPTIVE PRACTICE,2011-06-30 00:00:00,1026
DECEPTIVE PRACTICE,2011-07-31 00:00:00,955
DECEPTIVE PRACTICE,2011-08-31 00:00:00,1090
DECEPTIVE PRACTICE,2011-09-30 00:00:00,1165
DECEPTIVE PRACTICE,2011-10-31 00:00:00,1174
DECEPTIVE PRACTICE,2011-11-30 00:00:00,1061
DECEPTIVE PRACTICE,2011-12-31 00:00:00,1101
DECEPTIVE PRACTICE,2012-01-31 00:00:00,1035
DECEPTIVE PRACTICE,2012-02-29 00:00:00,958
DECEPTIVE PRACTICE,2012-03-31 00:00:00,1039
DECEPTIVE PRACTICE,2012-04-30 00:00:00,1048
DECEPTIVE PRACTICE,2012-05-31 00:00:00,1026
DECEPTIVE PRACTICE,2012-06-30 00:00:00,1060
DECEPTIVE PRACTICE,2012-07-31 00:00:00,1078
DECEPTIVE PRACTICE,2012-08-31 00:00:00,1175
DECEPTIVE PRACTICE,2012-09-30 00:00:00,1070
DECEPTIVE PRACTICE,2012-10-31 00:00:00,1197
DECEPTIVE PRACTICE,2012-11-30 00:00:00,1224
DECEPTIVE PRACTICE,2012-12-31 00:00:00,1155
DECEPTIVE PRACTICE,2013-01-31 00:00:00,1142
DECEPTIVE PRACTICE,2013-02-28 00:00:00,1016
DECEPTIVE PRACTICE,2013-03-31 00:00:00,1122
DECEPTIVE PRACTICE,2013-04-30 00:00:00,1148
DECEPTIVE PRACTICE,2013-05-31 00:00:00,1142
DECEPTIVE PRACTICE,2013-06-30 00:00:00,995
DECEPTIVE PRACTICE,2013-07-31 00:00:00,1068
DECEPTIVE PRACTICE,2013-08-31 00:00:00,1074
DECEPTIVE PRACTICE,2013-09-30 00:00:00,996
DECEPTIVE PRACTICE,2013-10-31 00:00:00,1032
DECEPTIVE PRACTICE,2013-11-30 00:00:00,1128
DECEPTIVE PRACTICE,2013-12-31 00:00:00,1046
DECEPTIVE PRACTICE,2014-01-31 00:00:00,1086
DECEPTIVE PRACTICE,2014-02-28 00:00:00,991
DECEPTIVE PRACTICE,2014-03-31 00:00:00,1489
DECEPTIVE PRACTICE,2014-04-30 00:00:00,1274
DECEPTIVE PRACTICE,2014-05-31 00:00:00,1151
DECEPTIVE PRACTICE,2014-06-30 00:00:00,1231
DECEPTIVE PRACTICE,2014-07-31 00:00:00,1226
DECEPTIVE PRACTICE,2014-08-31 00:00:00,1224
DECEPTIVE PRACTICE,2014-09-30 00:00:00,1154
DECEPTIVE PRACTICE,2014-10-31 00:00:00,1051
DECEPTIVE PRACTICE,2014-11-30 00:00:00,865
DECEPTIVE PRACTICE,2014-12-31 00:00:00,339
GAMBLING,2003-05-31 00:00:00,68
GAMBLING,2003-06-30 00:00:00,115
GAMBLING,2003-07-31 00:00:00,132
GAMBLING,2003-08-31 00:00:00,136
GAMBLING,2003-09-30 00:00:00,128
GAMBLING,2003-10-31 00:00:00,100
GAMBLING,2003-11-30 00:00:00,80
GAMBLING,2003-12-31 00:00:00,47
GAMBLING,2004-01-31 00:00:00,33
GAMBLING,2004-02-29 00:00:00,45
GAMBLING,2004-03-31 00:00:00,71
GAMBLING,2004-04-30 00:00:00,112
GAMBLING,2004-05-31 00:00:00,124
GAMBLING,2004-06-30 00:00:00,130
GAMBLING,2004-07-31 00:00:00,136
GAMBLING,2004-08-31 00:00:00,158
GAMBLING,2004-09-30 00:00:00,115
GAMBLING,2004-10-31 00:00:00,102
GAMBLING,2004-11-30 00:00:00,64
GAMBLING,2004-12-31 00:00:00,32
GAMBLING,2005-01-31 00:00:00,34
GAMBLING,2005-02-28 00:00:00,35
GAMBLING,2005-03-31 00:00:00,37
GAMBLING,2005-04-30 00:00:00,88
GAMBLING,2005-05-31 00:00:00,109
GAMBLING,2005-06-30 00:00:00,98
GAMBLING,2005-07-31 00:00:00,100
GAMBLING,2005-08-31 00:00:00,148
GAMBLING,2005-09-30 00:00:00,125
GAMBLING,2005-10-31 00:00:00,195
GAMBLING,2005-11-30 00:00:00,81
GAMBLING,2005-12-31 00:00:00,28
GAMBLING,2006-01-31 00:00:00,39
GAMBLING,2006-02-28 00:00:00,38
GAMBLING,2006-03-31 00:00:00,58
GAMBLING,2006-04-30 00:00:00,114
GAMBLING,2006-05-31 00:00:00,168
GAMBLING,2006-06-30 00:00:00,185
GAMBLING,2006-07-31 00:00:00,169
GAMBLING,2006-08-31 00:00:00,202
GAMBLING,2006-09-30 00:00:00,183
GAMBLING,2006-10-31 00:00:00,101
GAMBLING,2006-11-30 00:00:00,74
GAMBLING,2006-12-31 00:00:00,37
GAMBLING,2007-01-31 00:00:00,36
GAMBLING,2007-02-28 00:00:00,21
GAMBLING,2007-03-31 00:00:00,78
GAMBLING,2007-04-30 00:00:00,101
GAMBLING,2007-05-31 00:00:00,176
GAMBLING,2007-06-30 00:00:00,212
GAMBLING,2007-07-31 00:00:00,197
GAMBLING,2007-08-31 00:00:00,204
GAMBLING,2007-09-30 00:00:00,171
GAMBLING,2007-10-31 00:00:00,119
GAMBLING,2007-11-30 00:00:00,67
GAMBLING,2007-12-31 00:00:00,27
GAMBLING,2008-01-31 00:00:00,23
GAMBLING,2008-02-29 00:00:00,20
GAMBLING,2008-03-31 00:00:00,51
GAMBLING,2008-04-30 00:00:00,104
GAMBLING,2008-05-31 00:00:00,155
GAMBLING,2008-06-30 00:00:00,164
GAMBLING,2008-07-31 00:00:00,156
GAMBLING,2008-08-31 00:00:00,223
GAMBLING,2008-09-30 00:00:00,148
GAMBLING,2008-10-31 00:00:00,102
GAMBLING,2008-11-30 00:00:00,40
GAMBLING,2008-12-31 00:00:00,13
GAMBLING,2009-01-31 00:00:00,12
GAMBLING,2009-02-28 00:00:00,26
GAMBLING,2009-03-31 00:00:00,64
GAMBLING,2009-04-30 00:00:00,69
GAMBLING,2009-05-31 00:00:00,116
GAMBLING,2009-06-30 00:00:00,119
GAMBLING,2009-07-31 00:00:00,158
GAMBLING,2009-08-31 00:00:00,171
GAMBLING,2009-09-30 00:00:00,131
GAMBLING,2009-10-31 00:00:00,55
GAMBLING,2009-11-30 00:00:00,58
GAMBLING,2009-12-31 00:00:00,12
GAMBLING,2010-01-31 00:00:00,12
GAMBLING,2010-02-28 00:00:00,22
GAMBLING,2010-03-31 00:00:00,48
GAMBLING,2010-04-30 00:00:00,107
GAMBLING,2010-05-31 00:00:00,115
GAMBLING,2010-06-30 00:00:00,98
GAMBLING,2010-07-31 00:00:00,143
GAMBLING,2010-08-31 00:00:00,137
GAMBLING,2010-09-30 00:00:00,119
GAMBLING,2010-10-31 00:00:00,83
GAMBLING,2010-11-30 00:00:00,34
GAMBLING,2010-12-31 00:00:00,9
GAMBLING,2011-01-31 00:00:00,10
GAMBLING,2011-02-28 00:00:00,10
GAMBLING,2011-03-31 00:00:00,21
GAMBLING,2011-04-30 00:00:00,51
GAMBLING,2011-05-31 00:00:00,70
GAMBLING,2011-06-30 00:00:00,106
GAMBLING,2011-07-31 00:00:00,133
GAMBLING,2011-08-31 00:00:00,129
GAMBLING,2011-09-30 00:00:00,97
GAMBLING,2011-10-31 00:00:00,66
GAMBLING,2011-11-30 00:00:00,28
GAMBLING,2011-12-31 00:00:00,15
GAMBLING,2012-01-31 00:00:00,9
GAMBLING,2012-02-29 00:00:00,17
GAMBLING,2012-03-31 00:00:00,44
GAMBLING,2012-04-30 00:00:00,62
GAMBLING,2012-05-31 00:00:00,65
GAMBLING,2012-06-30 00:00:00,107
GAMBLING,2012-07-31 00:00:00,103
GAMBLING,2012-08-31 00:00:00,127
GAMBLING,2012-09-30 00:00:00,86
GAMBLING,2012-10-31 00:00:00,45
GAMBLING,2012-11-30 00:00:00,37
GAMBLING,2012-12-31 00:00:00,22
GAMBLING,2013-01-31 00:00:00,1
GAMBLING,2013-02-28 00:00:00,13
GAMBLING,2013-03-31 00:00:00,13
GAMBLING,2013-04-30 00:00:00,54
GAMBLING,2013-05-31 00:00:00,81
GAMBLING,2013-06-30 00:00:00,98
GAMBLING,2013-07-31 00:00:00,102
GAMBLING,2013-08-31 00:00:00,81
GAMBLING,2013-09-30 00:00:00,88
GAMBLING,2013-10-31 00:00:00,55
GAMBLING,2013-11-30 00:00:00,9
GAMBLING,2013-12-31 00:00:00,1
GAMBLING,2014-01-31 00:00:00,1
GAMBLING,2014-02-28 00:00:00,2
GAMBLING,2014-03-31 00:00:00,12
GAMBLING,2014-04-30 00:00:00,36
GAMBLING,2014-05-31 00:00:00,41
GAMBLING,2014-06-30 00:00:00,62
GAMBLING,2014-07-31 00:00:00,61
GAMBLING,2014-08-31 00:00:00,69
GAMBLING,2014-09-30 00:00:00,53
GAMBLING,2014-10-31 00:00:00,41
GAMBLING,2014-11-30 00:00:00,11
HOMICIDE,2003-05-31 00:00:00,40
HOMICIDE,2003-06-30 00:00:00,52
HOMICIDE,2003-07-31 00:00:00,68
HOMICIDE,2003-08-31 00:00:00,48
HOMICIDE,2003-09-30 00:00:00,51
HOMICIDE,2003-10-31 00:00:00,53
HOMICIDE,2003-11-30 00:00:00,51
HOMICIDE,2003-12-31 00:00:00,43
HOMICIDE,2004-01-31 00:00:00,29
HOMICIDE,2004-02-29 00:00:00,36
HOMICIDE,2004-03-31 00:00:00,43
HOMICIDE,2004-04-30 00:00:00,30
HOMICIDE,2004-05-31 00:00:00,34
HOMICIDE,2004-06-30 00:00:00,46
HOMICIDE,2004-07-31 00:00:00,53
HOMICIDE,2004-08-31 00:00:00,53
HOMICIDE,2004-09-30 00:00:00,33
HOMICIDE,2004-10-31 00:00:00,34
HOMICIDE,2004-11-30 00:00:00,32
HOMICIDE,2004-12-31 00:00:00,31
HOMICIDE,2005-01-31 00:00:00,20
HOMICIDE,2005-02-28 00:00:00,24
HOMICIDE,2005-03-31 00:00:00,37
HOMICIDE,2005-04-30 00:00:00,36
HOMICIDE,2005-05-31 00:00:00,43
HOMICIDE,2005-06-30 00:00:00,50
HOMICIDE,2005-07-31 00:00:00,58
HOMICIDE,2005-08-31 00:00:00,53
HOMICIDE,2005-09-30 00:00:00,32
HOMICIDE,2005-10-31 00:00:00,41
HOMICIDE,2005-11-30 00:00:00,29
HOMICIDE,2005-12-31 00:00:00,30
HOMICIDE,2006-01-31 00:00:00,29
HOMICIDE,2006-02-28 00:00:00,17
HOMICIDE,2006-03-31 00:00:00,34
HOMICIDE,2006-04-30 00:00:00,37
HOMICIDE,2006-05-31 00:00:00,42
HOMICIDE,2006-06-30 00:00:00,45
HOMICIDE,2006-07-31 00:00:00,66
HOMICIDE,2006-08-31 00:00:00,32
HOMICIDE,2006-09-30 00:00:00,58
HOMICIDE,2006-10-31 00:00:00,41
HOMICIDE,2006-11-30 00:00:00,43
HOMICIDE,2006-12-31 00:00:00,33
HOMICIDE,2007-01-31 00:00:00,26
HOMICIDE,2007-02-28 00:00:00,22
HOMICIDE,2007-03-31 00:00:00,41
HOMICIDE,2007-04-30 00:00:00,36
HOMICIDE,2007-05-31 00:00:00,34
HOMICIDE,2007-06-30 00:00:00,47
HOMICIDE,2007-07-31 00:00:00,44
HOMICIDE,2007-08-31 00:00:00,47
HOMICIDE,2007-09-30 00:00:00,49
HOMICIDE,2007-10-31 00:00:00,38
HOMICIDE,2007-11-30 00:00:00,30
HOMICIDE,2007-12-31 00:00:00,34
HOMICIDE,2008-01-31 00:00:00,34
HOMICIDE,2008-02-29 00:00:00,20
HOMICIDE,2008-03-31 00:00:00,33
HOMICIDE,2008-04-30 00:00:00,47
HOMICIDE,2008-05-31 00:00:00,42
HOMICIDE,2008-06-30 00:00:00,52
HOMICIDE,2008-07-31 00:00:00,62
HOMICIDE,2008-08-31 00:00:00,48
HOMICIDE,2008-09-30 00:00:00,55
HOMICIDE,2008-10-31 00:00:00,50
HOMICIDE,2008-11-30 00:00:00,40
HOMICIDE,2008-12-31 00:00:00,30
HOMICIDE,2009-01-31 00:00:00,25
HOMICIDE,2009-02-28 00:00:00,25
HOMICIDE,2009-03-31 00:00:00,20
HOMICIDE,2009-04-30 00:00:00,40
HOMICIDE,2009-05-31 00:00:00,47
HOMICIDE,2009-06-30 00:00:00,45
HOMICIDE,2009-07-31 00:00:00,57
HOMICIDE,2009-08-31 00:00:00,48
HOMICIDE,2009-09-30 00:00:00,43
HOMICIDE,2009-10-31 00:00:00,37
HOMICIDE,2009-11-30 00:00:00,37
HOMICIDE,2009-12-31 00:00:00,36
HOMICIDE,2010-01-31 00:00:00,22
HOMICIDE,2010-02-28 00:00:00,22
HOMICIDE,2010-03-31 00:00:00,31
HOMICIDE,2010-04-30 00:00:00,46
HOMICIDE,2010-05-31 00:00:00,46
HOMICIDE,2010-06-30 00:00:00,49
HOMICIDE,2010-07-31 00:00:00,42
HOMICIDE,2010-08-31 00:00:00,57
HOMICIDE,2010-09-30 00:00:00,31
HOMICIDE,2010-10-31 00:00:00,36
HOMICIDE,2010-11-30 00:00:00,33
HOMICIDE,2010-12-31 00:00:00,23
HOMICIDE,2011-01-31 00:00:00,28
HOMICIDE,2011-02-28 00:00:00,24
HOMICIDE,2011-03-31 00:00:00,23
HOMICIDE,2011-04-30 00:00:00,30
HOMICIDE,2011-05-31 00:00:00,38
HOMICIDE,2011-06-30 00:00:00,45
HOMICIDE,2011-07-31 00:00:00,55
HOMICIDE,2011-08-31 00:00:00,35
HOMICIDE,2011-09-30 00:00:00,40
HOMICIDE,2011-10-31 00:00:00,44
HOMICIDE,2011-11-30 00:00:00,37
HOMICIDE,2011-12-31 00:00:00,37
HOMICIDE,2012-01-31 00:00:00,39
HOMICIDE,2012-02-29 00:00:00,27
HOMICIDE,2012-03-31 00:00:00,53
HOMICIDE,2012-04-30 00:00:00,39
HOMICIDE,2012-05-31 00:00:00,50
HOMICIDE,2012-06-30 00:00:00,47
HOMICIDE,2012-07-31 00:00:00,49
HOMICIDE,2012-08-31 00:00:00,55
HOMICIDE,2012-09-30 00:00:00,44
HOMICIDE,2012-10-31 00:00:00,37
HOMICIDE,2012-11-30 00:00:00,39
HOMICIDE,2012-12-31 00:00:00,24
HOMICIDE,2013-01-31 00:00:00,41
HOMICIDE,2013-02-28 00:00:00,13
HOMICIDE,2013-03-31 00:00:00,16
HOMICIDE,2013-04-30 00:00:00,25
HOMICIDE,2013-05-31 00:00:00,44
HOMICIDE,2013-06-30 00:00:00,44
HOMICIDE,2013-07-31 00:00:00,47
HOMICIDE,2013-08-31 00:00:00,50
HOMICIDE,2013-09-30 00:00:00,42
HOMICIDE,2013-10-31 00:00:00,32
HOMICIDE,2013-11-30 00:00:00,28
HOMICIDE,2013-12-31 00:00:00,37
HOMICIDE,2014-01-31 00:00:00,20
HOMICIDE,2014-02-28 00:00:00,21
HOMICIDE,2014-03-31 00:00:00,22
HOMICIDE,2014-04-30 00:00:00,37
HOMICIDE,2014-05-31 00:00:00,41
HOMICIDE,2014-06-30 00:00:00,36
HOMICIDE,2014-07-31 00:00:00,38
HOMICIDE,2014-08-31 00:00:00,46
HOMICIDE,2014-09-30 00:00:00,45
HOMICIDE,2014-10-31 00:00:00,33
HOMICIDE,2014-11-30 00:00:00,37
HOMICIDE,2014-12-31 00:00:00,10
INTERFERENCE WITH PUBLIC OFFICER,2003-05-31 00:00:00,18
INTERFERENCE WITH PUBLIC OFFICER,2003-06-30 00:00:00,31
INTERFERENCE WITH PUBLIC OFFICER,2003-07-31 00:00:00,31
INTERFERENCE WITH PUBLIC OFFICER,2003-08-31 00:00:00,40
INTERFERENCE WITH PUBLIC OFFICER,2003-09-30 00:00:00,47
INTERFERENCE WITH PUBLIC OFFICER,2003-10-31 00:00:00,31
INTERFERENCE WITH PUBLIC OFFICER,2003-11-30 00:00:00,35
INTERFERENCE WITH PUBLIC OFFICER,2003-12-31 00:00:00,27
INTERFERENCE WITH PUBLIC OFFICER,2004-01-31 00:00:00,29
INTERFERENCE WITH PUBLIC OFFICER,2004-02-29 00:00:00,37
INTERFERENCE WITH PUBLIC OFFICER,2004-03-31 00:00:00,44
INTERFERENCE WITH PUBLIC OFFICER,2004-04-30 00:00:00,39
INTERFERENCE WITH PUBLIC OFFICER,2004-05-31 00:00:00,39
INTERFERENCE WITH PUBLIC OFFICER,2004-06-30 00:00:00,52
INTERFERENCE WITH PUBLIC OFFICER,2004-07-31 00:00:00,36
INTERFERENCE WITH PUBLIC OFFICER,2004-08-31 00:00:00,46
INTERFERENCE WITH PUBLIC OFFICER,2004-09-30 00:00:00,64
INTERFERENCE WITH PUBLIC OFFICER,2004-10-31 00:00:00,49
INTERFERENCE WITH PUBLIC OFFICER,2004-11-30 00:00:00,53
INTERFERENCE WITH PUBLIC OFFICER,2004-12-31 00:00:00,42
INTERFERENCE WITH PUBLIC OFFICER,2005-01-31 00:00:00,41
INTERFERENCE WITH PUBLIC OFFICER,2005-02-28 00:00:00,43
INTERFERENCE WITH PUBLIC OFFICER,2005-03-31 00:00:00,51
INTERFERENCE WITH PUBLIC OFFICER,2005-04-30 00:00:00,46
INTERFERENCE WITH PUBLIC OFFICER,2005-05-31 00:00:00,50
INTERFERENCE WITH PUBLIC OFFICER,2005-06-30 00:00:00,53
INTERFERENCE WITH PUBLIC OFFICER,2005-07-31 00:00:00,76
INTERFERENCE WITH PUBLIC OFFICER,2005-08-31 00:00:00,72
INTERFERENCE WITH PUBLIC OFFICER,2005-09-30 00:00:00,57
INTERFERENCE WITH PUBLIC OFFICER,2005-10-31 00:00:00,46
INTERFERENCE WITH PUBLIC OFFICER,2005-11-30 00:00:00,40
INTERFERENCE WITH PUBLIC OFFICER,2005-12-31 00:00:00,39
INTERFERENCE WITH PUBLIC OFFICER,2006-01-31 00:00:00,52
INTERFERENCE WITH PUBLIC OFFICER,2006-02-28 00:00:00,38
INTERFERENCE WITH PUBLIC OFFICER,2006-03-31 00:00:00,76
INTERFERENCE WITH PUBLIC OFFICER,2006-04-30 00:00:00,63
INTERFERENCE WITH PUBLIC OFFICER,2006-05-31 00:00:00,60
INTERFERENCE WITH PUBLIC OFFICER,2006-06-30 00:00:00,74
INTERFERENCE WITH PUBLIC OFFICER,2006-07-31 00:00:00,79
INTERFERENCE WITH PUBLIC OFFICER,2006-08-31 00:00:00,65
INTERFERENCE WITH PUBLIC OFFICER,2006-09-30 00:00:00,73
INTERFERENCE WITH PUBLIC OFFICER,2006-10-31 00:00:00,71
INTERFERENCE WITH PUBLIC OFFICER,2006-11-30 00:00:00,60
INTERFERENCE WITH PUBLIC OFFICER,2006-12-31 00:00:00,45
INTERFERENCE WITH PUBLIC OFFICER,2007-01-31 00:00:00,45
INTERFERENCE WITH PUBLIC OFFICER,2007-02-28 00:00:00,41
INTERFERENCE WITH PUBLIC OFFICER,2007-03-31 00:00:00,61
INTERFERENCE WITH PUBLIC OFFICER,2007-04-30 00:00:00,65
INTERFERENCE WITH PUBLIC OFFICER,2007-05-31 00:00:00,57
INTERFERENCE WITH PUBLIC OFFICER,2007-06-30 00:00:00,59
INTERFERENCE WITH PUBLIC OFFICER,2007-07-31 00:00:00,82
INTERFERENCE WITH PUBLIC OFFICER,2007-08-31 00:00:00,52
INTERFERENCE WITH PUBLIC OFFICER,2007-09-30 00:00:00,61
INTERFERENCE WITH PUBLIC OFFICER,2007-10-31 00:00:00,70
INTERFERENCE WITH PUBLIC OFFICER,2007-11-30 00:00:00,46
INTERFERENCE WITH PUBLIC OFFICER,2007-12-31 00:00:00,38
INTERFERENCE WITH PUBLIC OFFICER,2008-01-31 00:00:00,32
INTERFERENCE WITH PUBLIC OFFICER,2008-02-29 00:00:00,32
INTERFERENCE WITH PUBLIC OFFICER,2008-03-31 00:00:00,39
INTERFERENCE WITH PUBLIC OFFICER,2008-04-30 00:00:00,52
INTERFERENCE WITH PUBLIC OFFICER,2008-05-31 00:00:00,54
INTERFERENCE WITH PUBLIC OFFICER,2008-06-30 00:00:00,52
INTERFERENCE WITH PUBLIC OFFICER,2008-07-31 00:00:00,62
INTERFERENCE WITH PUBLIC OFFICER,2008-08-31 00:00:00,60
INTERFERENCE WITH PUBLIC OFFICER,2008-09-30 00:00:00,58
INTERFERENCE WITH PUBLIC OFFICER,2008-10-31 00:00:00,64
INTERFERENCE WITH PUBLIC OFFICER,2008-11-30 00:00:00,49
INTERFERENCE WITH PUBLIC OFFICER,2008-12-31 00:00:00,25
INTERFERENCE WITH PUBLIC OFFICER,2009-01-31 00:00:00,42
INTERFERENCE WITH PUBLIC OFFICER,2009-02-28 00:00:00,55
INTERFERENCE WITH PUBLIC OFFICER,2009-03-31 00:00:00,55
INTERFERENCE WITH PUBLIC OFFICER,2009-04-30 00:00:00,37
INTERFERENCE WITH PUBLIC OFFICER,2009-05-31 00:00:00,56
INTERFERENCE WITH PUBLIC OFFICER,2009-06-30 00:00:00,35
INTERFERENCE WITH PUBLIC OFFICER,2009-07-31 00:00:00,48
INTERFERENCE WITH PUBLIC OFFICER,2009-08-31 00:00:00,63
INTERFERENCE WITH PUBLIC OFFICER,2009-09-30 00:00:00,64
INTERFERENCE WITH PUBLIC OFFICER,2009-10-31 00:00:00,48
INTERFERENCE WITH PUBLIC OFFICER,2009-11-30 00:00:00,36
INTERFERENCE WITH PUBLIC OFFICER,2009-12-31 00:00:00,33
INTERFERENCE WITH PUBLIC OFFICER,2010-01-31 00:00:00,50
INTERFERENCE WITH PUBLIC OFFICER,2010-02-28 00:00:00,55
INTERFERENCE WITH PUBLIC OFFICER,2010-03-31 00:00:00,68
INTERFERENCE WITH PUBLIC OFFICER,2010-04-30 00:00:00,67
INTERFERENCE WITH PUBLIC OFFICER,2010-05-31 00:00:00,73
INTERFERENCE WITH PUBLIC OFFICER,2010-06-30 00:00:00,81
INTERFERENCE WITH PUBLIC OFFICER,2010-07-31 00:00:00,77
INTERFERENCE WITH PUBLIC OFFICER,2010-08-31 00:00:00,79
INTERFERENCE WITH PUBLIC OFFICER,2010-09-30 00:00:00,75
INTERFERENCE WITH PUBLIC OFFICER,2010-10-31 00:00:00,71
INTERFERENCE WITH PUBLIC OFFICER,2010-11-30 00:00:00,57
INTERFERENCE WITH PUBLIC OFFICER,2010-12-31 00:00:00,43
INTERFERENCE WITH PUBLIC OFFICER,2011-01-31 00:00:00,60
INTERFERENCE WITH PUBLIC OFFICER,2011-02-28 00:00:00,55
INTERFERENCE WITH PUBLIC OFFICER,2011-03-31 00:00:00,61
INTERFERENCE WITH PUBLIC OFFICER,2011-04-30 00:00:00,62
INTERFERENCE WITH PUBLIC OFFICER,2011-05-31 00:00:00,85
INTERFERENCE WITH PUBLIC OFFICER,2011-06-30 00:00:00,93
INTERFERENCE WITH PUBLIC OFFICER,2011-07-31 00:00:00,124
INTERFERENCE WITH PUBLIC OFFICER,2011-08-31 00:00:00,129
INTERFERENCE WITH PUBLIC OFFICER,2011-09-30 00:00:00,110
INTERFERENCE WITH PUBLIC OFFICER,2011-10-31 00:00:00,93
INTERFERENCE WITH PUBLIC OFFICER,2011-11-30 00:00:00,93
INTERFERENCE WITH PUBLIC OFFICER,2011-12-31 00:00:00,83
INTERFERENCE WITH PUBLIC OFFICER,2012-01-31 00:00:00,80
INTERFERENCE WITH PUBLIC OFFICER,2012-02-29 00:00:00,105
INTERFERENCE WITH PUBLIC OFFICER,2012-03-31 00:00:00,100
INTERFERENCE WITH PUBLIC OFFICER,2012-04-30 00:00:00,99
INTERFERENCE WITH PUBLIC OFFICER,2012-05-31 00:00:00,106
INTERFERENCE WITH PUBLIC OFFICER,2012-06-30 00:00:00,131
INTERFERENCE WITH PUBLIC OFFICER,2012-07-31 00:00:00,122
INTERFERENCE WITH PUBLIC OFFICER,2012-08-31 00:00:00,130
INTERFERENCE WITH PUBLIC OFFICER,2012-09-30 00:00:00,101
INTERFERENCE WITH PUBLIC OFFICER,2012-10-31 00:00:00,83
INTERFERENCE WITH PUBLIC OFFICER,2012-11-30 00:00:00,92
INTERFERENCE WITH PUBLIC OFFICER,2012-12-31 00:00:00,79
INTERFERENCE WITH PUBLIC OFFICER,2013-01-31 00:00:00,101
INTERFERENCE WITH PUBLIC OFFICER,2013-02-28 00:00:00,75
INTERFERENCE WITH PUBLIC OFFICER,2013-03-31 00:00:00,119
INTERFERENCE WITH PUBLIC OFFICER,2013-04-30 00:00:00,130
INTERFERENCE WITH PUBLIC OFFICER,2013-05-31 00:00:00,128
INTERFERENCE WITH PUBLIC OFFICER,2013-06-30 00:00:00,122
INTERFERENCE WITH PUBLIC OFFICER,2013-07-31 00:00:00,108
INTERFERENCE WITH PUBLIC OFFICER,2013-08-31 00:00:00,129
INTERFERENCE WITH PUBLIC OFFICER,2013-09-30 00:00:00,110
INTERFERENCE WITH PUBLIC OFFICER,2013-10-31 00:00:00,86
INTERFERENCE WITH PUBLIC OFFICER,2013-11-30 00:00:00,79
INTERFERENCE WITH PUBLIC OFFICER,2013-12-31 00:00:00,94
INTERFERENCE WITH PUBLIC OFFICER,2014-01-31 00:00:00,90
INTERFERENCE WITH PUBLIC OFFICER,2014-02-28 00:00:00,84
INTERFERENCE WITH PUBLIC OFFICER,2014-03-31 00:00:00,92
INTERFERENCE WITH PUBLIC OFFICER,2014-04-30 00:00:00,112
INTERFERENCE WITH PUBLIC OFFICER,2014-05-31 00:00:00,131
INTERFERENCE WITH PUBLIC OFFICER,2014-06-30 00:00:00,140
INTERFERENCE WITH PUBLIC OFFICER,2014-07-31 00:00:00,158
INTERFERENCE WITH PUBLIC OFFICER,2014-08-31 00:00:00,167
INTERFERENCE WITH PUBLIC OFFICER,2014-09-30 00:00:00,138
INTERFERENCE WITH PUBLIC OFFICER,2014-10-31 00:00:00,108
INTERFERENCE WITH PUBLIC OFFICER,2014-11-30 00:00:00,97
INTERFERENCE WITH PUBLIC OFFICER,2014-12-31 00:00:00,41
INTIMIDATION,2003-05-31 00:00:00,23
INTIMIDATION,2003-06-30 00:00:00,28
INTIMIDATION,2003-07-31 00:00:00,30
INTIMIDATION,2003-08-31 00:00:00,28
INTIMIDATION,2003-09-30 00:00:00,33
INTIMIDATION,2003-10-31 00:00:00,50
INTIMIDATION,2003-11-30 00:00:00,27
INTIMIDATION,2003-12-31 00:00:00,20
INTIMIDATION,2004-01-31 00:00:00,29
INTIMIDATION,2004-02-29 00:00:00,32
INTIMIDATION,2004-03-31 00:00:00,33
INTIMIDATION,2004-04-30 00:00:00,34
INTIMIDATION,2004-05-31 00:00:00,26
INTIMIDATION,2004-06-30 00:00:00,32
INTIMIDATION,2004-07-31 00:00:00,29
INTIMIDATION,2004-08-31 00:00:00,28
INTIMIDATION,2004-09-30 00:00:00,31
INTIMIDATION,2004-10-31 00:00:00,33
INTIMIDATION,2004-11-30 00:00:00,24
INTIMIDATION,2004-12-31 00:00:00,18
INTIMIDATION,2005-01-31 00:00:00,20
INTIMIDATION,2005-02-28 00:00:00,17
